,a,b,total_infections_1,total_infections_2,total_vaccinated_1,total_vaccinated_2,loss_clinical_burden,loss_equity_of_burden,loss_equity_of_vaccination
204,0.27499999999999997,0.125,22.241396973246538,1.0000000000000142,465.5190246702896,99.0,13.880302505941614,3.081722907136153e-05,0.09609131841739016
205,0.27499999999999997,0.15,22.263607986992895,1.0000000000000426,465.46073364534254,99.0,13.88026949868829,0.00024237824000089558,0.09581152149764272
206,0.27499999999999997,0.175,22.243999132791828,1.0,465.5121916626081,98.99999999999997,13.880298546569293,1.1893333396739703e-06,0.09605851998051973
207,0.27499999999999997,0.19999999999999998,22.244592242462602,1.0000000000000284,465.5106343596682,99.0,13.880297647543493,8.484582282169972e-06,0.09605104492640648
208,0.27499999999999997,0.22499999999999998,22.348676390902256,1.0000000000000142,465.2381640113866,99.0,13.88015953431377,0.001288719608093819,0.09474318725465491
209,0.27499999999999997,0.24999999999999997,22.499318708847966,1.0000000000000426,464.8466706275926,99.0,13.880028195656378,0.0031416201188181614,0.09286401901244346
210,0.27499999999999997,0.27499999999999997,22.678478941014816,1.000000000000071,464.3853903561816,99.0,13.879975823420779,0.005345290974462902,0.09064987370967059
211,0.27499999999999997,0.29999999999999993,22.86056342556452,1.0000000000000568,463.9213051646935,99.0,13.880035974624871,0.007584930134428153,0.08842226479052795
212,0.27499999999999997,0.32499999999999996,23.076453492402607,1.0000000000000284,463.3770970255121,99.0,13.880252218395057,0.010240377956544339,0.08581006572245697
213,0.27499999999999997,0.35,23.28907010898456,1.0000000000000568,462.8474002971806,98.99999999999997,13.880615418834894,0.01285556234049462,0.08326752142646598
214,0.27499999999999997,0.37499999999999994,23.560403055224185,1.0000000000000142,462.1802155673489,99.0,13.881289961512662,0.016192957579253514,0.08006503472327386
215,0.27499999999999997,0.3999999999999999,23.856098045473914,1.0000000000000426,461.4640416204916,99.0,13.882287028688452,0.01983000595931761,0.0766273997783602
216,0.27499999999999997,0.42499999999999993,24.17790452966949,1.000000000000071,460.69715648889377,99.0,13.883672884308135,0.023788225714915345,0.07294635114668857
217,0.27499999999999997,0.44999999999999996,24.57691390288727,1.0000000000000568,459.7637899965033,99.0,13.885811164943654,0.028696041005498052,0.06846619198321613
218,0.27499999999999997,0.4749999999999999,25.019375015340415,1.0000000000000284,458.75053659081317,99.0,13.888704441622956,0.034138312688679395,0.06360257563590244
219,0.27499999999999997,0.4999999999999999,25.55471737081109,1.0000000000000426,457.5537691265327,99.0,13.892905577341674,0.04072302366096492,0.05785809180735568
220,0.27499999999999997,0.5249999999999999,26.181953386584155,1.0000000000000568,456.19011780246865,99.0,13.898752960534182,0.04843802665496971,0.051312565451849146
221,0.27499999999999997,0.5499999999999999,26.959415596578935,1.0000000000000284,454.5540738329932,99.0,13.907301831181446,0.058000811837913197,0.043459554398365796
222,0.27499999999999997,0.575,27.906352478937663,1.000000000000071,452.6366726819446,99.0,13.919520821821347,0.06964813549091392,0.03425602887333379
223,0.27499999999999997,0.5999999999999999,29.166770100879774,1.0000000000000853,450.20169407129197,99.0,13.938597018915125,0.08515127224079783,0.022568131542201275
224,0.27499999999999997,0.6249999999999999,30.80043211665037,1.0000000000000995,447.22382435713376,99.0,13.967598359745224,0.10524531503477225,0.0082743569142405
225,0.27499999999999997,0.6499999999999999,31.790579255654222,1.0000000000000995,445.5068408456627,99.0,13.987284804518653,0.11742412484451958,3.283605918058541e-05
226,0.27499999999999997,0.6749999999999998,43.68203488842016,1.9632860489518293,437.4879246082896,97.19615528870779,14.650928679141963,0.0001339661343471854,0.0005050838837021843
227,0.27499999999999997,0.6999999999999998,43.84518319482868,1.9711339456983126,437.33734757117435,97.18589015765599,14.658418149828162,6.4942466656003894e-06,4.04093626782398e-06
228,0.27499999999999997,0.7249999999999999,43.87210182232235,1.9722799649029241,437.3112070617914,97.18447439363898,14.659603478944732,1.1054017124867421e-05,9.085300600331081e-05
229,0.29999999999999993,0.1,22.251730417477972,1.0000000000000284,465.49189611974975,98.99999999999999,13.880286927548894,9.628413497125843e-05,0.0959611013747983
230,0.29999999999999993,0.125,22.251730417478086,1.0000000000000142,465.49189611974975,98.99999999999997,13.8802869275489,9.62841349765875e-05,0.09596110137480007
231,0.29999999999999993,0.15,22.25061145801544,1.0000000000000284,465.49483296345477,99.0,13.88028859579087,8.25209335821031e-05,0.09597519822458311
232,0.29999999999999993,0.175,22.262232836252508,1.0000624716693949,465.46534270056094,98.99980883342687,13.880302745937863,0.00020837163715925477,0.09583777416067352
233,0.29999999999999993,0.19999999999999998,22.257614472020407,1.0,465.47645581747776,98.99999999999997,13.880278229648722,0.00016865800585105784,0.09588698792389394
234,0.29999999999999993,0.22499999999999998,22.244592242462602,1.0000000000000284,465.5106343596682,99.0,13.880297647543493,8.484582282169972e-06,0.09605104492640648
235,0.29999999999999993,0.24999999999999997,22.320422367253343,1.0000000000000284,465.31196650657614,99.0,13.880193171743914,0.0009411951172083044,0.095097439231564
236,0.29999999999999993,0.27499999999999997,22.48870923126543,1.0000000000000568,464.8741332627819,99.0,13.8800348160296,0.0030111235445492157,0.09299583966135283
237,0.29999999999999993,0.29999999999999993,22.669681358019375,1.0000000000000568,464.4079328980284,99.0,13.879975793070882,0.005237080703622943,0.09075807791053636
238,0.29999999999999993,0.32499999999999996,22.882925637102062,1.0000000000000853,463.8646334409718,99.0,13.880051129265112,0.007859985336332004,0.0881502405166632
239,0.29999999999999993,0.35,23.10295746076241,1.0000000000000568,463.310731185486,98.99999999999991,13.880289432288562,0.010566376767362107,0.08549150969033525
